user_id,age_group,is_senior,device_type,access_time_cluster,session_count,tap_path_entropy,task_time_sec,misclicks,first_click_sec,scroll_depth,entry_count_F01,last_access_days_F01,success_rate_F01,entry_count_F02,last_access_days_F02,success_rate_F02,entry_count_F03,last_access_days_F03,success_rate_F03,entry_count_F04,last_access_days_F04,success_rate_F04,entry_count_F05,last_access_days_F05,success_rate_F05,entry_count_F06,last_access_days_F06,success_rate_F06,entry_count_F07,last_access_days_F07,success_rate_F07,entry_count_F08,last_access_days_F08,success_rate_F08,entry_count_F09,last_access_days_F09,success_rate_F09,entry_count_F10,last_access_days_F10,success_rate_F10,entry_count_F11,last_access_days_F11,success_rate_F11,entry_count_F12,last_access_days_F12,success_rate_F12,entry_count_F13,last_access_days_F13,success_rate_F13,entry_count_F14,last_access_days_F14,success_rate_F14,entry_count_F15,last_access_days_F15,success_rate_F15,entry_count_F16,last_access_days_F16,success_rate_F16,density_level
e5b6d4ca-1413-4e5e-9098-9cddfa5304bf,30s,False,Android,evening,9,1.83,18.7,3,1.04,0.92,3,25,0.736,10,1,0.903,10,21,0.741,10,9,0.606,10,25,0.698,14,12,0.33,9,24,0.752,13,17,0.584,16,0,0.718,10,2,0.604,11,36,0.536,6,30,0.955,2,13,0.601,17,3,0.576,8,1,0.806,11,22,0.651,MID
8b2ebd2b-c5d4-4a34-bd9d-592cb8f5ddba,20s,False,iOS,night,7,2.13,6.8,1,4.28,0.06,6,43,0.909,5,31,0.648,8,8,0.797,10,31,0.917,11,26,0.963,10,40,0.617,10,11,0.855,10,26,0.4,6,18,0.739,4,15,0.505,14,16,0.648,12,22,1.0,19,18,0.835,8,24,0.508,8,37,0.547,19,30,0.871,HIGH
7ada6f1a-29b6-4cf8-831d-7d8f87b70ede,40s,False,Android,morning,2,2.31,39.2,2,1.28,0.31,9,35,0.834,2,8,0.654,7,14,0.648,0,40,0.0,6,6,0.571,10,3,1.0,18,13,0.755,19,24,0.692,9,36,0.749,2,33,0.781,2,3,0.961,11,1,0.595,5,12,0.561,9,40,0.666,8,26,0.574,18,44,0.808,MID
dccb3a4c-ded0-490a-82b9-ac8b564fecab,70s,True,Android,afternoon,6,2.75,17.477646107549575,1,4.531596858054563,0.25,4,31,0.641,19,14,0.609,15,6,1.0,10,20,0.991,13,3,0.951,3,40,0.848,11,29,0.649,1,5,0.773,13,38,0.681,10,41,0.742,10,41,0.587,14,7,0.686,14,40,0.598,17,15,0.752,1,18,1.0,15,25,0.88,MID
a35cf4d5-2dba-490b-a62d-6b576880b354,20s,False,iOS,night,1,3.65,10.3,0,3.32,0.84,2,17,0.686,15,20,0.908,9,41,0.554,3,16,0.717,19,0,0.63,2,27,0.902,2,37,0.695,3,4,0.704,14,18,0.723,8,27,0.633,1,30,0.836,9,12,0.536,4,40,0.633,13,15,0.737,2,29,0.655,2,41,0.945,HIGH
4643b223-c1e2-47a2-91cd-de31c07ac4a5,40s,False,Android,evening,11,2.4,21.8,3,0.94,0.71,13,14,0.859,7,13,0.855,5,37,0.704,1,28,0.713,19,34,0.688,13,35,0.684,1,43,0.613,2,27,0.605,17,40,0.786,1,17,0.907,5,13,0.669,12,8,0.548,12,41,0.784,12,22,0.748,13,17,0.662,14,3,0.736,HIGH
6364fc14-0945-47fe-8022-b036a0585765,70s,True,Android,afternoon,7,1.07,63.570290878457904,1,1.3059525556742817,0.53,4,36,0.617,18,36,0.667,6,41,0.48,6,13,0.802,19,32,0.614,2,37,0.732,12,37,0.893,3,29,0.595,3,20,0.605,1,4,0.774,16,2,0.76,1,20,0.845,3,6,0.869,18,21,0.739,9,29,0.616,12,25,0.892,LOW
4b2d1472-bfd4-430f-8870-f6b9787a9644,30s,False,iOS,night,9,1.72,14.5,0,1.76,0.36,16,2,0.533,6,39,1.0,11,25,0.59,1,29,0.449,1,36,0.809,7,0,0.416,14,22,0.682,3,31,0.833,4,42,0.516,10,2,0.706,19,27,0.66,18,21,0.588,2,5,0.908,9,15,0.659,14,8,0.806,15,22,0.847,HIGH
23c6be12-697f-4001-8c34-21236903680e,20s,False,iOS,morning,4,2.78,19.3,0,1.88,0.84,8,41,0.682,11,21,0.698,14,23,0.65,8,39,0.845,1,17,0.384,17,42,0.538,19,10,0.7,0,20,0.0,2,13,0.62,16,12,0.478,2,19,0.456,10,25,0.764,13,6,0.752,7,34,0.64,11,2,0.81,6,42,0.752,HIGH
130b66ec-111b-4dfb-a693-544b5a06f853,70s,True,Android,night,11,3.28,38.48499139716728,2,3.8035482727438654,0.24,0,29,0.0,12,2,0.845,14,29,0.753,7,34,0.707,2,0,0.633,7,20,0.815,10,3,0.949,13,13,0.59,2,35,0.674,11,5,0.55,9,32,0.707,7,44,0.647,13,2,0.684,10,14,0.817,6,3,0.861,13,40,0.53,LOW
a13096c6-fc3c-4ad4-9f0a-d4e42e7cd674,20s,False,iOS,afternoon,8,2.79,6.2,1,0.77,0.56,13,14,0.853,9,25,0.786,5,41,0.77,5,22,0.669,3,1,0.761,15,30,1.0,5,24,0.433,9,40,0.639,12,28,0.653,7,26,0.349,4,30,1.0,12,6,0.55,2,7,0.542,8,25,0.482,0,40,0.0,16,25,0.868,HIGH
55e137c3-6281-4a9c-be44-5cb13436f2d3,40s,False,Android,evening,6,2.0,30.8,2,1.78,0.89,8,11,0.675,15,14,0.896,3,8,0.436,0,24,0.0,2,44,0.825,4,35,0.545,9,21,0.478,5,28,0.693,9,35,0.775,19,8,0.469,7,31,0.842,12,1,0.456,13,2,0.613,6,20,0.697,3,6,0.904,7,38,0.915,MID
bf41ff3d-6971-48c6-b9dd-4cd5353be90c,30s,False,iOS,afternoon,8,1.57,23.7,1,4.71,0.6,19,13,0.874,16,41,0.754,14,37,0.729,10,21,0.715,4,26,0.427,14,40,0.305,4,20,0.665,1,39,0.529,3,2,0.731,19,2,0.719,14,18,0.475,6,3,0.734,16,43,0.743,0,18,0.0,8,44,0.582,10,26,0.823,MID
d9f83558-7d06-46df-bacb-90fb3675651d,60s,True,iOS,night,10,2.01,9.1635187105189,3,3.2577557917717472,0.27,3,0,0.707,9,42,0.595,4,27,0.579,17,9,0.781,7,16,0.509,16,42,0.792,11,15,0.49,10,30,0.682,0,33,0.0,5,39,0.77,10,28,0.638,16,0,0.619,4,44,0.474,0,31,0.0,10,44,0.404,0,5,0.0,MID
8541ee21-49a9-44ae-a2c6-106910b13080,70s,True,iOS,morning,9,2.92,38.9170389086193,2,1.8304319537961011,0.68,18,23,0.872,16,22,0.695,3,10,0.655,19,25,0.518,1,4,0.62,2,39,0.811,0,44,0.0,3,16,0.607,3,15,0.663,12,16,0.544,11,29,0.788,9,19,0.713,12,0,0.758,6,2,0.691,7,22,0.815,15,18,0.609,LOW
62c257af-a7ba-4ec6-bb7e-61f2bcfb348b,70s,True,Android,evening,11,3.71,27.047126779579635,1,0.8239537942589075,0.3,14,7,0.773,0,1,0.0,11,9,0.694,4,13,0.797,2,41,0.589,4,27,0.756,5,36,0.98,0,20,0.0,7,14,0.941,6,5,0.681,14,8,0.692,15,43,0.618,18,18,0.766,3,17,0.561,3,39,0.675,6,41,0.571,HIGH
ea7f05bc-41b2-4970-ba6a-5357717aa933,70s,True,iOS,evening,9,1.08,30.797142728845913,3,3.339824552618432,0.26,11,13,0.594,9,6,0.654,1,16,0.874,3,29,0.624,9,27,0.653,7,43,1.0,16,16,0.875,7,38,0.76,4,28,0.835,5,26,0.694,14,11,0.958,13,1,0.879,3,36,0.974,5,20,0.572,13,22,0.53,9,33,0.932,LOW
6dd2a7a8-e821-494c-a0a0-9daa3f27de38,70s,True,iOS,night,10,2.18,32.20543578878704,2,5.603427700985676,0.88,13,30,0.749,4,17,0.937,3,6,0.741,13,44,0.478,6,26,0.542,0,21,0.0,11,7,0.726,14,13,0.801,1,25,0.627,16,34,0.652,16,27,0.67,10,24,0.856,1,16,0.63,7,8,0.563,12,39,0.681,11,35,0.524,LOW
17c5fc94-edab-421c-b6a7-508c4fbc4856,30s,False,Android,evening,1,1.07,20.6,1,4.38,0.76,3,0,0.931,2,0,0.878,19,44,0.634,7,1,0.862,12,41,0.801,18,31,0.771,0,33,0.0,14,22,0.574,2,23,0.727,5,0,0.534,19,3,0.55,15,21,0.483,14,4,0.763,12,37,0.619,14,34,0.742,14,27,0.721,MID
f5563565-18e8-4818-9b29-f3d4623ce911,70s,True,iOS,afternoon,4,2.67,32.36068692563042,1,2.8643467277825554,0.72,7,40,0.865,10,12,0.45,2,13,0.668,19,17,0.754,16,41,1.0,17,6,0.699,3,35,0.549,16,23,0.704,10,22,0.948,0,22,0.0,15,28,0.822,9,6,0.781,14,43,0.509,19,17,0.665,13,7,0.718,16,17,0.594,MID
d799c93f-275e-48e2-8c05-4208d448e4be,20s,False,Android,afternoon,11,2.72,10.6,2,2.67,0.16,3,35,0.548,17,21,1.0,12,12,0.5,3,35,0.586,3,2,0.612,12,7,0.53,2,2,0.597,15,26,0.744,9,28,0.808,6,39,1.0,11,27,0.617,15,8,0.795,2,43,0.774,0,12,0.0,9,3,0.573,1,39,0.995,HIGH
49f76b0c-e35f-4d06-afd0-97b1cfec0326,70s,True,Android,night,6,1.43,25.714445677513854,1,3.6661542716269615,0.36,19,21,0.699,7,18,0.774,13,15,0.698,19,24,0.712,0,36,0.0,18,7,0.859,5,18,0.666,0,29,0.0,17,3,0.816,19,9,1.0,3,16,0.79,10,28,0.541,3,43,0.659,3,28,0.735,6,25,0.906,10,34,0.506,LOW
d673720b-df7b-4633-af27-6aef55807211,40s,False,iOS,evening,7,1.15,41.3,1,3.11,0.78,1,29,0.74,4,6,0.953,15,9,0.69,15,23,0.707,12,19,0.62,14,33,0.689,14,27,0.779,16,13,0.783,10,22,0.901,0,5,0.0,10,9,0.754,9,31,0.743,9,44,0.779,15,20,0.742,6,14,0.726,13,30,0.65,LOW
8eb5d7ee-8d5e-4a14-8ada-d3e3dd25cd54,20s,False,Android,morning,10,1.87,4.6,0,1.0,0.81,5,42,0.795,17,25,0.675,16,1,0.914,1,38,0.785,4,43,0.848,6,28,0.682,17,9,0.54,15,40,0.539,15,28,0.649,7,16,0.566,11,36,0.557,8,22,0.455,9,38,0.658,5,18,0.452,2,12,0.655,5,6,0.419,HIGH
195a093a-c293-4c9b-a72d-854c94c914ed,30s,False,Android,night,2,0.99,16.6,3,4.52,0.47,15,34,0.956,18,15,0.727,14,5,0.732,12,22,0.544,5,1,0.916,15,23,0.77,15,14,0.735,1,22,0.434,4,1,0.778,17,37,0.555,4,8,0.655,13,41,0.747,19,5,0.674,6,7,0.82,5,36,0.637,10,15,0.799,MID
b4e972d0-5ef3-4fbd-9a5a-4c8ea4f11825,70s,True,iOS,evening,10,1.22,39.444873392789866,3,2.5944211256516487,0.81,0,5,0.0,5,44,0.632,17,14,0.975,2,0,0.618,1,27,0.563,0,7,0.0,2,23,0.602,12,13,0.979,9,38,0.872,12,16,0.966,13,38,0.655,7,40,0.975,10,25,0.546,0,10,0.0,12,35,0.402,4,4,0.607,LOW
23ec7606-29cd-4c23-a5f5-4724391a3036,60s,True,iOS,evening,9,3.41,29.480416944245864,2,4.460303917117674,0.78,13,43,0.511,8,30,0.712,12,19,0.739,1,6,0.729,9,1,0.602,0,15,0.0,3,2,0.539,1,29,0.84,9,18,0.669,8,43,0.922,19,32,0.788,13,43,0.722,0,35,0.0,9,18,0.73,0,33,0.0,18,37,0.555,LOW
72a156b3-9eec-48c1-986b-f12ab4810bea,20s,False,Android,night,8,3.03,14.6,0,0.66,0.43,18,28,0.746,11,2,0.722,16,23,1.0,16,8,0.772,19,33,0.72,12,42,0.801,10,7,0.913,0,37,0.0,9,19,0.558,12,0,0.745,14,3,0.739,2,37,0.916,15,12,0.611,14,1,0.669,18,7,0.657,6,8,0.8,HIGH
a255b06f-b609-4b69-b005-c60534e54191,70s,True,Android,afternoon,7,1.24,35.29971972722754,0,5.384194091944094,0.9,1,31,0.638,13,5,0.683,12,3,0.757,14,21,0.524,10,14,0.424,8,35,0.872,15,37,0.646,18,14,0.634,7,30,0.768,4,34,0.575,4,10,0.631,1,20,0.526,19,32,0.446,16,36,0.629,1,25,0.574,6,33,0.556,LOW
a6c9f54d-3d5a-453b-898b-dfeb252dab79,70s,True,Android,morning,11,2.22,28.693034937623057,2,3.0572332581559505,0.46,18,41,0.912,7,35,0.616,15,42,0.985,2,5,0.895,1,16,0.776,6,14,0.885,9,10,0.712,19,24,0.944,1,7,0.36,13,9,0.458,12,7,1.0,13,21,0.583,14,42,0.932,2,6,0.789,8,21,1.0,7,37,0.753,LOW
cc5eab88-c42b-45c8-9c33-6ddfab1a79b4,20s,False,iOS,morning,5,1.98,16.4,2,4.1,0.93,16,34,0.517,11,19,0.798,5,39,0.725,5,37,0.498,19,23,0.777,0,18,0.0,0,29,0.0,3,14,0.913,6,22,0.746,14,6,0.681,13,28,0.955,4,1,0.824,15,16,0.565,15,12,0.887,10,33,0.332,4,5,0.763,MID
3ea8ac04-c611-4f97-a30f-d61b8d02bf5a,70s,True,iOS,morning,5,2.64,25.019124312148378,1,3.396268096538333,0.64,6,12,0.805,12,3,0.594,8,20,0.622,10,0,0.801,15,36,0.748,16,25,0.419,16,12,0.846,8,7,0.736,3,0,0.746,7,43,0.817,4,9,0.647,4,40,0.443,18,7,0.68,3,42,0.67,2,14,0.641,14,4,0.666,MID
8bd70d4d-7714-4e48-a4ab-c29c26f6d1bc,30s,False,Android,night,2,0.94,23.6,0,1.14,0.74,7,18,0.588,0,12,0.0,11,15,0.744,14,4,0.673,19,10,0.764,0,0,0.0,1,13,0.549,19,29,0.414,15,29,0.641,16,33,0.621,17,36,0.737,2,3,0.648,18,19,1.0,8,23,0.862,9,44,0.931,6,23,0.701,HIGH
b065926a-c9c3-4ba4-92e6-7efe18fe7017,30s,False,iOS,evening,4,3.77,24.5,0,3.84,0.53,6,25,0.768,11,3,0.648,13,25,0.776,15,9,0.507,10,2,0.614,4,32,0.738,2,17,0.756,4,14,0.811,9,38,0.531,14,35,0.732,14,8,0.468,12,30,0.656,4,34,0.705,5,27,0.683,0,10,0.0,19,27,0.532,HIGH
ad354bb3-0f68-42be-8d56-b1be1ae94479,70s,True,iOS,night,9,2.48,36.185025152813616,0,0.7520447923208415,0.38,5,15,0.724,2,23,0.711,8,13,0.668,7,10,0.636,3,11,0.616,4,38,0.712,3,8,0.701,11,29,0.909,16,39,0.493,1,7,0.968,11,5,0.535,11,41,0.695,15,39,0.757,9,6,0.563,7,24,0.531,17,22,0.679,MID
65b76826-5e35-4dfd-95b1-b953138284bd,30s,False,iOS,morning,10,2.78,22.8,2,3.92,0.77,2,15,0.772,6,1,0.603,14,24,0.373,19,35,0.748,15,3,0.633,17,5,0.994,18,32,0.983,6,26,0.463,13,5,0.821,0,13,0.0,4,17,0.578,4,12,0.734,0,7,0.0,15,7,0.528,0,30,0.0,3,30,0.677,MID
8d6790d0-9a6e-42d0-940e-7c0875e74d58,60s,True,iOS,night,10,3.24,40.591662712258376,2,0.5260116353068646,0.53,12,1,0.413,10,27,0.623,11,42,0.706,7,27,0.682,7,26,0.612,15,24,0.55,5,18,0.711,15,25,0.677,8,14,0.742,15,27,0.592,15,44,0.778,16,16,0.529,9,5,0.479,14,14,0.878,10,1,0.537,19,23,0.713,LOW
b754a039-a42d-462a-8148-cb314b05ce88,60s,True,Android,night,11,2.28,22.43088688156446,2,1.8846040496176295,0.03,8,40,0.836,7,28,0.633,16,32,0.527,19,26,0.723,6,4,0.731,17,11,0.432,4,14,0.712,14,28,0.822,14,25,0.704,1,15,0.68,4,32,0.663,19,12,0.575,0,34,0.0,16,19,0.409,19,40,0.518,7,42,0.514,MID
eb556380-79db-45ad-946c-cf41c7bc4600,30s,False,iOS,afternoon,8,1.79,39.6,1,4.19,0.68,9,29,0.641,2,3,0.69,12,23,0.759,2,38,0.711,1,35,0.991,9,3,0.878,1,40,0.61,16,21,0.845,13,0,0.43,14,4,0.649,2,35,0.473,1,41,0.775,3,22,0.637,9,10,0.519,7,19,0.806,7,37,0.537,LOW
25e3d26e-1931-4bbe-af50-aea3f7dff974,60s,True,iOS,morning,7,0.93,38.19489935939137,1,2.4271550148919254,0.26,16,37,0.818,0,44,0.0,9,12,0.529,18,36,0.989,4,3,0.577,11,30,0.629,10,12,0.914,16,41,0.63,8,0,0.78,12,44,0.934,17,28,0.754,15,1,0.686,4,29,0.811,17,35,0.388,4,3,0.628,11,34,0.881,MID
9e845940-e425-4b42-9142-c9eb2df80336,30s,False,Android,morning,6,1.73,25.6,2,4.28,0.5,19,10,0.769,11,40,0.612,0,27,0.0,12,14,0.814,15,19,0.728,3,19,0.413,15,6,0.59,11,14,0.54,8,3,0.91,17,28,0.523,2,11,0.643,14,16,0.746,13,27,0.614,14,19,0.636,5,32,0.728,13,44,0.579,LOW
0375653c-f144-428e-871a-c7cddfc4c8f8,60s,True,iOS,afternoon,6,1.85,27.22207409648596,1,6.01558847107928,0.3,16,16,0.949,18,14,0.68,5,33,0.705,16,2,0.704,0,42,0.0,0,28,0.0,5,16,0.676,13,44,0.415,14,6,0.493,8,21,0.637,18,42,0.6,17,25,0.511,11,11,0.676,2,13,0.788,18,16,0.579,5,28,0.371,LOW
824a186e-71bf-4f94-a549-ad1a43625dcd,40s,False,Android,evening,2,3.16,23.9,0,4.25,0.8,0,10,0.0,3,15,0.736,9,5,0.782,10,41,0.521,3,41,0.828,3,32,0.857,1,14,0.65,10,4,0.783,15,24,0.473,12,33,0.567,13,20,0.743,16,6,0.923,1,8,0.645,5,34,0.73,8,29,0.741,14,11,0.638,MID
df2221e1-00a6-40eb-824a-22e23fa2a255,40s,False,iOS,afternoon,4,1.59,33.7,2,2.23,0.04,11,21,0.711,13,1,0.738,2,21,0.692,2,1,0.617,8,39,0.773,18,22,0.573,8,8,0.991,16,9,0.972,12,22,1.0,6,14,0.72,13,15,0.635,6,5,0.9,3,10,0.695,8,25,0.814,15,27,0.813,6,40,0.576,MID
4f2ab8c2-3406-417e-9a18-83f927c74da4,60s,True,iOS,morning,8,0.97,38.21533380875428,2,4.174495244063696,0.87,9,14,0.675,19,12,0.551,5,13,0.522,10,15,0.524,11,39,0.589,10,27,0.761,18,18,0.712,12,10,0.84,11,18,0.692,18,27,0.688,18,3,0.741,6,19,0.785,12,13,0.734,17,0,0.638,0,7,0.0,1,30,0.772,LOW
c4426aa3-8ef7-41bc-8457-a31b685b5177,40s,False,iOS,morning,6,1.53,4.9,2,4.7,0.2,8,23,0.809,13,34,0.775,2,37,0.551,13,21,0.658,19,16,0.508,2,21,0.608,16,31,0.656,12,0,0.789,19,3,0.82,5,23,0.727,19,11,0.649,11,26,0.804,15,32,0.708,14,16,0.743,19,14,0.828,14,14,0.794,HIGH
99420b6e-90d7-46f5-a43c-4403bc32cd2a,60s,True,iOS,afternoon,9,1.61,58.69853217665225,1,0.6697094364290888,0.81,12,13,0.579,5,33,0.83,10,22,0.647,9,34,0.788,8,40,0.402,13,20,0.498,9,23,0.84,5,16,0.455,16,15,0.608,15,11,0.908,5,38,0.82,10,1,0.64,3,37,0.58,12,12,0.934,13,19,0.592,5,10,0.737,LOW
c48084be-b7d5-4139-8d72-d25260e6fcd2,70s,True,iOS,morning,3,1.54,57.50072558084452,0,1.3307831751042616,0.3,5,38,0.695,11,14,0.712,4,26,0.929,7,12,0.909,14,3,0.676,19,39,0.772,14,20,0.508,9,39,0.72,5,8,0.891,1,9,0.706,6,30,0.797,3,33,0.445,17,14,0.791,10,12,0.553,3,21,0.723,16,16,0.505,LOW
03850ad0-3e3a-4186-ba95-2e22ed0ae72d,30s,False,Android,evening,7,2.98,15.8,1,2.36,0.17,8,20,0.785,19,30,0.5,14,2,0.839,5,32,0.788,4,7,0.579,16,1,0.699,0,0,0.0,9,23,0.641,0,9,0.0,2,34,0.568,2,28,0.536,19,29,0.635,4,36,0.688,15,21,0.716,11,12,0.64,18,43,0.712,HIGH
d77292f9-508c-4a11-985c-ad3fb3a4e8b8,60s,True,iOS,morning,2,2.26,37.19574615455951,5,4.953435893461498,0.36,19,1,0.948,14,8,0.72,16,16,0.514,12,4,0.633,10,8,0.879,13,42,0.705,5,2,0.913,12,25,0.679,6,18,0.73,9,33,0.791,9,5,0.747,15,42,0.678,19,22,0.565,16,23,0.568,16,23,0.91,12,42,0.373,LOW
f1e8443a-a2b2-4ba7-8fd2-b808e165ba5f,70s,True,Android,evening,9,2.08,20.92097484345407,3,4.7204433058872795,0.42,4,11,0.787,16,0,0.589,18,12,0.834,1,15,0.833,3,30,0.886,3,44,0.781,3,0,0.792,16,20,0.644,0,13,0.0,19,6,0.621,5,31,0.639,4,2,0.531,6,19,0.59,9,33,0.547,13,10,0.745,9,29,0.698,LOW
9337c6fb-c17c-47ee-8848-460f7725cd3a,40s,False,Android,afternoon,4,1.38,22.3,0,1.38,0.54,3,35,0.56,9,35,0.666,17,44,0.724,7,21,0.735,9,21,0.805,2,16,0.923,16,38,0.706,13,37,0.773,5,23,0.439,19,14,0.665,3,37,0.624,6,28,0.702,11,34,0.905,9,38,0.677,2,36,0.888,17,3,0.648,HIGH
4f476d56-d608-480c-9e69-4b22d2558ef6,70s,True,iOS,morning,10,1.7,64.01834870723627,1,1.1703825443349982,0.26,1,41,0.731,16,10,0.64,7,22,0.66,4,0,0.895,0,7,0.0,10,25,0.478,18,32,0.71,2,31,1.0,7,4,0.544,0,0,0.0,6,20,0.997,10,35,0.423,10,4,0.605,18,44,0.592,6,19,0.604,3,35,0.793,LOW
54031cff-b278-421b-8fc8-c5d8c33db58e,40s,False,iOS,night,10,2.22,10.5,5,3.93,0.51,1,32,0.755,10,23,0.639,16,3,0.723,6,16,0.738,12,25,0.796,8,34,0.634,4,2,0.53,2,43,0.489,2,36,0.476,7,27,0.809,15,27,0.882,14,36,0.575,7,30,0.818,6,9,0.545,11,38,0.412,9,22,0.684,MID
282556c6-6d8d-4463-9bb9-ff508d0ba9bd,60s,True,iOS,morning,1,2.42,28.64637039207103,3,2.946329346342291,0.65,19,24,0.821,4,34,0.709,18,32,0.896,17,41,0.704,19,16,0.681,18,15,0.862,16,10,0.296,10,9,0.715,11,14,0.705,15,39,0.62,8,35,0.678,17,2,0.977,9,5,0.362,15,30,0.573,11,11,0.598,13,13,0.693,LOW
8b03788e-834a-4e42-8bc4-4756e97fdd4b,60s,True,Android,morning,4,3.61,22.03755903120454,2,4.604566855296005,0.05,18,37,0.975,5,35,0.715,11,2,0.673,6,43,0.697,10,18,0.653,18,32,0.821,17,19,0.76,6,25,0.75,12,24,0.896,1,30,0.823,13,44,0.362,1,16,0.65,4,40,0.516,13,30,0.593,17,41,0.623,18,9,0.588,LOW
bd9cfaef-198f-475a-a7bd-cbcca50bb0fc,60s,True,iOS,night,1,1.41,44.39431384983371,1,5.50940180843601,0.53,3,36,1.0,13,7,0.705,15,20,0.772,0,27,0.0,2,35,0.847,19,1,0.705,11,44,0.745,13,16,0.734,15,23,0.628,9,42,0.62,17,16,0.677,4,34,0.827,14,7,0.692,5,32,0.437,0,25,0.0,3,21,0.939,LOW
ea568710-6246-4ab8-a8e5-033021c75b77,60s,True,Android,afternoon,9,3.13,38.64000581915661,2,4.202837092365759,0.9,8,39,0.675,16,1,0.399,9,38,0.681,7,20,0.343,3,18,0.485,3,23,0.511,8,15,0.763,14,41,0.618,15,15,0.513,5,43,0.618,13,15,0.773,5,34,0.392,6,27,0.483,7,14,0.662,0,43,0.0,13,4,0.878,LOW
7bc3d2a6-909e-4da2-adfc-8403a55787d5,60s,True,Android,morning,7,3.16,84.87233608979264,1,2.4448005062433276,0.42,14,1,0.775,16,42,0.957,12,26,0.836,8,13,0.521,10,38,0.904,15,14,0.863,14,7,0.429,5,27,0.836,5,35,0.541,4,4,0.6,19,5,0.473,4,13,0.758,3,21,0.924,6,21,0.778,16,25,0.493,14,35,0.761,LOW
0dcccc30-fa92-45d1-a789-7c69d3193fca,60s,True,iOS,night,9,2.3,66.3616554204183,0,5.720509318764672,0.57,2,41,0.649,10,28,0.639,17,39,0.829,9,4,0.981,13,0,0.641,19,23,0.637,12,8,0.707,19,42,0.663,0,16,0.0,4,10,0.703,13,23,0.477,6,37,0.733,15,24,0.612,3,37,0.721,2,36,0.88,19,2,0.672,LOW
65fbd80e-542b-4e76-b1cb-1e022527b161,20s,False,iOS,afternoon,7,3.76,22.8,0,0.88,0.18,6,11,0.457,16,39,0.793,5,10,0.72,17,43,0.906,7,13,0.604,11,43,0.758,0,19,0.0,9,30,0.634,0,5,0.0,19,19,0.414,2,31,0.643,4,33,0.649,7,11,0.591,6,14,0.865,9,8,0.8,11,23,0.708,HIGH
41d920f1-8fe6-433f-94db-2d7871268186,40s,False,iOS,afternoon,1,3.68,35.9,0,1.8,0.65,19,39,0.609,6,17,0.659,1,4,0.787,2,7,0.659,11,29,0.812,17,3,0.514,15,7,0.785,2,42,0.567,3,3,0.685,18,1,0.601,15,24,0.786,5,35,0.527,12,22,0.814,6,21,0.706,6,3,0.673,12,37,0.619,MID
3c6d90ea-f176-4a17-aae0-54e936ede5a5,70s,True,iOS,evening,8,1.12,20.809493545935105,2,1.581408995532947,0.77,13,34,0.669,9,16,0.495,19,18,0.846,3,23,0.845,10,11,0.893,11,7,0.695,16,13,0.752,17,9,0.642,19,21,0.636,8,14,0.744,7,26,0.86,8,23,0.823,5,7,0.712,14,29,0.874,14,10,0.53,14,33,1.0,MID
dc9457ea-7e3a-4ec0-877d-70a1aadb3e3c,60s,True,Android,afternoon,9,0.97,12.458530951251504,0,3.793240644748964,0.66,8,3,0.708,1,25,0.803,16,30,0.629,11,39,0.794,2,2,0.807,4,19,0.446,15,30,0.751,12,26,0.248,17,25,0.563,3,18,0.955,13,17,0.766,5,20,0.779,10,36,0.622,5,2,0.939,9,34,0.825,10,36,0.846,HIGH
4f21953f-dc6f-45f7-9853-ede1791d4043,20s,False,Android,morning,3,1.87,22.4,2,0.46,0.44,10,4,0.584,8,27,0.599,6,24,0.711,6,11,0.457,11,8,0.777,8,5,0.37,1,40,0.765,17,0,0.729,7,13,0.723,0,20,0.0,10,19,0.517,15,29,0.802,2,25,0.72,0,1,0.0,3,39,0.757,8,17,1.0,HIGH
65317abc-9d55-4813-b5a1-888f672bc468,60s,True,Android,evening,10,2.26,11.89844252532834,1,4.307601385498196,0.25,6,5,0.794,12,28,0.628,9,1,0.761,4,13,0.756,7,16,1.0,6,15,0.724,19,12,0.64,1,35,0.831,16,18,0.755,17,8,0.906,7,13,0.863,14,19,0.586,14,14,0.606,9,3,0.544,9,9,0.814,9,42,0.605,MID
facf78d8-cb3c-45fd-924b-ed8db8c20307,20s,False,iOS,morning,9,3.37,20.4,2,3.47,0.16,18,36,0.662,11,3,0.718,10,0,0.716,15,22,0.554,6,20,0.518,0,19,0.0,5,14,0.86,15,36,0.624,4,13,0.633,7,6,0.959,9,10,0.606,7,30,0.605,5,35,0.692,18,14,0.718,15,38,0.506,15,18,0.435,HIGH
eb3245e7-0c0a-46e5-9316-838ade1ce74b,30s,False,iOS,afternoon,5,0.96,28.4,2,4.63,0.84,16,25,0.545,13,39,0.828,12,42,0.789,0,6,0.0,4,9,0.839,7,44,0.9,10,25,0.589,13,38,0.822,17,26,0.936,16,0,0.75,6,43,0.867,1,32,0.903,2,5,0.844,6,31,0.602,1,30,0.769,15,32,0.788,LOW
96db4f36-30f2-4074-a87a-35d0528d1a68,20s,False,iOS,morning,10,1.51,26.5,2,1.69,0.48,4,21,0.73,18,4,0.798,15,33,0.608,6,35,0.947,15,20,0.806,17,15,0.787,12,10,0.841,7,28,0.63,13,14,0.802,7,43,0.589,0,31,0.0,16,29,0.478,15,3,0.335,13,37,0.873,13,12,0.975,12,18,0.772,MID
